,Herkomst,Titel,Tekst,JEROEN_janee,JEROEN_OPM,SUSAN_janee,SUSAN_OPM,VERGELIJKING,CONCLUSIE,EINDOORDEEL_janee,reinfVec,vecNorm
114,manual_annotation_sample_seed1112,GV_ArtEsteem_Indischverzet_02_conversation_clipped_150_paragraph_182-192_text,"Dus u heeft niet speciaal gewacht op zijn brief ? Nee ! Dat was toevallig ? Ja . OkÈ , ehm , kunt u iets zeggen over eh , welke route u zou gaan ? Ja , we gingen van , eh , we hadden van mensen die eh , van kennissen die wij kenden en wisten dat zij nogal veel hadden gereisd , waren wij eh , in staat om geld , eh , Franse , Franse Francs te krijgen en Belgische Franks , want die hadden wij nodig . We zijn toen gereisd van Den Haag naar Tilburg . En van Tilburg zijn we de grens over ... , overgeleid door een achttienjarig meisje dat de bossen heel goed kende . En toen zijn , kwamen we uit bij Til ... , bij Turnhout in BelgiÎ . Hoe kwam u , u kan niet zomaar naar Tilburg rijden en iemand tegenkomen van achttien jaar die u over de grens rijdt , leidt ?",nee,,nee,,zelfde,,nee,"[-0.01973949  0.26642567  0.03841257 -0.18927894  0.05723383 -0.24623999
 -0.23545896  0.3465537   0.28443772 -0.14784276 -0.07957714  0.30804583
 -0.23064384  0.13293056 -0.15225817 -0.21381275 -0.27510254  0.30559091
 -0.06271363  0.25789915 -0.22249021 -0.10145711  0.09738304  0.01098988
 -0.01046672 -0.12603062  0.26852946 -0.08661011 -0.25565003 -0.20219383
 -0.04529216  0.25237055  0.03658874 -0.05656897  0.45413728  0.11810096
 -0.24448938  0.309862    0.27655375  0.1286203  -0.25793086  0.24843181
  0.05773982  0.25227511 -0.11353974 -0.34623639  0.34212312 -0.09818086
  0.35968225 -0.14418039]",1.5319126706272945
115,manual_annotation_sample_seed1112,GV_Museon_Job Knoester_conversation_clipped_150_paragraph_305-314_text,"En zo kwam je ook aan je onsje natuurlijk en dan bleef er een heleboel over . En dat uh , tot op een gegeven moment uh hadden ze dat door . En toen gingen ze steekproeven nemen . "" "" Dat was bij het laden van de kisten ofzo ? "" "" Nee , die uh , die Duitsers die kwamen dan kijken of er geen rotzooi gemaakt werd met het fileren . Want je fileerde thuis . "" "" O , je fileerde thuis . "" "" Ja , je fileerde thuis . Kreeg je vi , paar kistjes uh dingen mee en dan moest je onsjes maken en dan kreeg je vijf cent een ons , voor elk pakje dat je maakte . "" "" Maar ik begrijp niet hoe je dan de boel kunt ... uhm bedriegen , want een ons is een ons . "" "" Ja , maar of je nou een ons paa , ons tong hebt , of dat je er een kuiltje er in hebt zitten , dat , die weegt ook mee natuurlijk . """,nee,,nee,,zelfde,,nee,"[ 0.36782433  0.20311625  0.14465395  0.24448495  0.41754021  0.12323382
  0.32019264 -0.10516671  0.46431182 -0.33442372  0.23700587 -0.11038981
 -0.13755787  0.05538356  0.22253991 -0.06268424  0.3349802  -0.08525888
  0.11003648 -0.12385716 -0.17829207 -0.17911138 -0.03495854  0.15610874
  0.04295015  0.39658584  0.08328519 -0.39132801  0.1784168   0.24546652
  0.25722568 -0.02444516  0.26963662 -0.02266811 -0.16157868  0.31756335
  0.2202573   0.37952827  0.23398997 -0.06017739  0.13426635  0.06160138
 -0.01979957  0.03183933 -0.07550302 -0.42421824  0.10385453  0.36751452
 -0.19860394 -0.02510854]",1.6099496858067122
116,manual_annotation_sample_seed1112,GV_Schiedam_gastgezin1_04_conversation_clipped_150_paragraph_498-505_text,"Ik weet nog dat er een keer een vrouw kwam , die kwam helemaal rood binnen . Toen dacht ik dat het bloed was . Nee , zei mijn moeder , dat komt van de dakpannen . Het was het rood van de dakpannen . Of het waar was weet ik niet , of ze dat maar zei om mij te troosten ... Ergens is het ook een soort gewenning langzamerhand , je ziet het ... Het was zo dikwijls , die bombardementen . Het was er zo dikwijls in de buurt en dat ... ja , het hoort erbij . Je bent bang , maar het hoort eigenlijk al bij je leven . Je begint er zo jong al aan . Als je 5 bent , dan is er nog niet zoveel , dan heb je nog niet zoveel meegemaakt . Dan begin je eigenlijk een beetje bewust te leven en dan hoort dit er meteen allemaal bij .",ja,,ja,,zelfde,,ja,"[ 0.34307995  0.04577289 -0.10664922 -0.00657257  0.39800689  0.23376768
  0.02325375 -0.16380719  0.27729121 -0.04418052  0.09580164  0.00691724
 -0.15420568  0.19746935  0.29232176  0.17755704  0.24582681 -0.09730177
  0.30800277 -0.09592644 -0.29961064 -0.09549227  0.08429893  0.11167217
  0.11379014  0.21698667  0.1510371  -0.1301541  -0.24877794 -0.03457536
 -0.05596146 -0.36725105  0.50064278  0.13175134  0.02465762  0.08936942
  0.45120265  0.09623834  0.34645459  0.25963588 -0.02835939  0.24539163
  0.01040621  0.01501058 -0.30075976 -0.4488721   0.29239063  0.60475889
 -0.15667567 -0.18325005]",1.6650238575520226
117,manual_annotation_sample_seed1112,GV_SiteFilms_Java_07_conversation_clipped_150_paragraph_10-17_text,"Want mijn vader was nogal sterk op het gebied van stalmest . Die moet die grond in stand houden , die grond is een productiemiddel en die moet je in stand houden . Ik ben opgegroeid , tot mijn dertigste , daar . De laatste vijf jaar was ik dus zelfstandig boer op het ouderlijk bedrijf . Maar mijn broer was genoemd naar mijn grootvader en die moest opvolgen , hoewel ik de oudste was Dus ik was intussen al verloofd en getrouwd en mijn schoonvader had twee boerderijen en wij konden op een van die beide boerderijen komen . En dat hebben we gedaan , alleen het was zo jammer dat die grond leeggemaakt was , die is wel Groninger klei , maar er werd geen kunstmest genoeg gezaaid en geen stalmest gezaaid . En dan heb ik dus wel ervaren , vandaar dat ik dus ook niet door kon gaan met een pootaardappelenbedrijf , maar gewoon akkerbouw en bieten .",nee,,nee,,zelfde,,nee,"[ 0.5587849   0.27247094  0.13809443  0.05547974 -0.06425577  0.04928007
  0.10377776  0.07099294  0.25713806 -0.39693329  0.153712    0.32890686
  0.14354321  0.10486696  0.10102931  0.04062811 -0.0935428  -0.01034641
 -0.00314224 -0.0327654  -0.14904302 -0.03082517 -0.46487172  0.11698644
  0.02744518  0.2077978   0.03567096  0.02319919 -0.1922553   0.31957579
 -0.31885329 -0.09765361 -0.1470296   0.21050296  0.21017038 -0.30774623
  0.18437082  0.03335467  0.00187872  0.08083604 -0.55949581  0.12025436
  0.11767901 -0.03750637 -0.24410014  0.27161814 -0.14031457  0.56047159
  0.08775157 -0.10233573]",1.5695309353804887
118,manual_annotation_sample_seed1112,GV_DeJager_ReisvandeRazzia_interview_Schenk_conversation_clipped_150_paragraph_258-263_text,"Ja . En hele rare dingen meege - maakt . Als ze bij ons op visite kwam , moest ik twee trapjes aflopen om een stoel neer te zet - ten , want traplopen , dat ging niet , want ze had het aan ' r maag zo , en op een goede dag werden we gebeld uit Noordwijk en toen had ze zichzelf buitenge - sloten . En toen vroeg ze of we daar naartoe wouden . Wij naar Noordwijk , met .. , met ' r zus , en toen zegt die "" vinden jullie het goed dat we die moeder 3 dagen naar Leiden sturen , ik heb hier een lijst voor me liggen wat ze allemaal mankeert "" . Ik zeg "" dat is niet zo best "" . En toen na een week mocht ze weer komen . Hij zegt "" ga maar zitten "" . Ik denk "" ja , nou zullen we het te horen krijgen ! "" . En toen zegt hij "" dames , luister eens "" , hij zegt "" ik ben 54 jaar en ik denk dat ik net zo gezond was als je moeder "" . Ze mankeerde helemaal , maar dan helemaal niks ! Ze is ook 102 geworden !",nee,,nee,,zelfde,,nee,"[ 0.16386505  0.37639999 -0.06820031 -0.18151541  0.10861239 -0.10070337
  0.22648823  0.12937529  0.24368856 -0.02612453 -0.02696291 -0.04810654
  0.04313965  0.0867088  -0.08668595  0.15606513 -0.10224292  0.21697126
  0.17718365 -0.28985719 -0.43787195  0.24437009 -0.0199278   0.08939572
  0.12400344  0.28670044  0.25868961  0.10974506 -0.01746863 -0.02918311
  0.10877221 -0.07142878  0.37659797 -0.12044233  0.08429178 -0.0182426
  0.08152005  0.27599621  0.10347965 -0.14170177 -0.06480004 -0.16149854
 -0.20128788 -0.0795363  -0.29014909 -0.55171329  0.19446901  0.50921094
 -0.22076141 -0.05949483]",1.4561352603782054
119,manual_annotation_sample_seed1112,GV_Traktor_Russenoorlog_09_conversation_clipped_150_paragraph_533-538_text,"Hij is later ook veel gaan drinken , hij is nog gaan varen , hij heeft eigenlijk van alles gedaan maar hij is teveel gaan drinken en op een gegeven moment het ging gewoon niet meer . Ik heb gedragen als 2 jarige jongen zeker 3 km lang toen we moesten vluchten en toen ie 40 was en een paar dagen voordat dit gebeurd was heeft hij aan mij gevraagd neem me weer mee . Ik zeg nu gaat het niet meer , we hebben toch nog erg veel op hem ingepraat maar vrijdag , donderdag ' s avonds belde hij op , het gaat goed met me , daarom bel ik je nog even ik red het . De volgende ochtend kwam mijn man thuis hij zegt ik heb een hele droeve mededeling , ik zeg zeg maar niets . Dat was het einde van de oorlog , dat zeiden wij steeds . Een vader kan belangrijk zijn in het leven , dat heeft hij nooit gehad",nee,,nee,,zelfde,,nee,"[ 0.1274818   0.19875304 -0.00637276 -0.05307233  0.06177631  0.13306394
 -0.29129605 -0.001566    0.40508352 -0.165098    0.12025743  0.36183177
  0.00290738 -0.065424    0.04272386  0.31731266  0.28559852  0.01293117
  0.2692771  -0.0058995  -0.2331944  -0.02599718 -0.06999489  0.1821515
 -0.04171069  0.2175417  -0.04558421 -0.12058601 -0.19331472  0.15901776
  0.05960843 -0.09260105  0.55290103 -0.0426282   0.04198211  0.13467083
  0.25626594  0.17137069  0.29289295  0.27849492 -0.16837629  0.06774722
  0.18504666 -0.28202417 -0.02044975 -0.708884    0.30136578  0.55058542
 -0.144146   -0.05351074]",1.627719154159403
120,manual_annotation_sample_seed1112,GV_Verhalis_kloosterzusters_07c_conversation_clipped_150_paragraph_153-158_text,"Heeft u , heeft u tijdens de oorlog ook te maken gehad met Joden ? Eh nee . Nee . Want in ... want ik ben in vijfen ... in vijfen ... veertig , in ' 45 ben ik naar Roermond gekomen en ik ben tot ' 55 , bijna ' 56 , bijna ' 56 , ben ik in Roermond geweest . En in die tussentijd was het hele vooroorlogs gebeuren is gebeurd hË . En daarna ben ik eh , ja ik heb verschillende huizen gehad hoor , dat is eh , dan is die ziek geworden en dan heeft die , dan heeft die het aan d' r benen die kan niet meer zo goed lopen en dan is ... om welke reden dan ook . Ik heb verschillende huizen gehad hË . En eh ÈÈn keer toen was ik ook in Gullepe oh dat was ook Gullepe ja , was ook Gullepe .",nee,,nee,,zelfde,,nee,"[ 0.16214981  0.20649167  0.0094143   0.02666929  0.00613998  0.04954337
  0.11980458  0.0903595  -0.04389165 -0.13057083  0.14686997  0.01440542
  0.01495918  0.04497458  0.13409152  0.0776747   0.19268639 -0.19715507
  0.17711708  0.1295791  -0.03766717 -0.02053647  0.07090843  0.11744241
  0.12911507 -0.03519375  0.23593556  0.24711291 -0.13586958 -0.1313028
 -0.04205309 -0.17720898  0.1855536  -0.00664294  0.13405831  0.12920233
 -0.19839828  0.07411581 -0.15343157 -0.03741109  0.28442223 -0.08148373
  0.06994472 -0.03723368 -0.08264517 -0.33497536 -0.07928071  0.21744607
  0.05308332  0.08390331]",0.9619261621055859
121,manual_annotation_sample_seed1112,GV_Schiedam_gastgezin2_07_conversation_clipped_150_paragraph_468-477_text,"U vertelde dat u ook een achtertuin had . Heeft uw vader en moeder nog geprobeerd om daar groente te verbouwen ? Ik zei daarnet al , er lag alleen maar grind . Het was een sliknatte plek daar eigenlijk . Want we hadden ook waar wij woonden , de slaapkamer en de kelder waren ontzettend vochtig . Er was niks te doen daar . Zelfs geen struikje groeide daar . Ze hebben het wel geprobeerd om daar wat te laten groeien ? Mijn moeder wilde wel graag wat groen tegen die muur . We keken natuurlijk vanaf de kamerkant keken we tegen de muur aan en daar was niks . We hebben vaak een tuinder laten komen ' is daar nou niks aan te doen ? ' Niks , nee hoor . Tot op het laatst , had mijn moeder een plantje en dat had ze zomaar ... zo van ' Laat ik dat maar eens proberen . ' En warempel , daar is een hele klimop uit gekomen .",nee,,nee,,zelfde,,nee,"[ 0.383315   -0.10662379  0.19493417  0.11821251  0.6170097  -0.14424737
  0.44551064 -0.0506033   0.13823334 -0.17758071 -0.14019533  0.12560876
  0.02620047  0.21791365  0.38496435  0.26839167 -0.00260156  0.01236736
 -0.08220521 -0.16877974 -0.08608751 -0.03060356  0.00572656  0.13405339
 -0.09475812 -0.05005638 -0.00190243 -0.07562262  0.13434824  0.10663239
 -0.0322159  -0.39109409  0.16617034  0.09427684  0.01518775 -0.10296646
  0.13939553 -0.05006548  0.02076211  0.10959706 -0.11917127  0.20396508
 -0.14812409 -0.06334316 -0.18379091  0.11361777  0.10332581  0.48613311
  0.16802419 -0.33355799]",1.4234917536078775
122,manual_annotation_sample_seed1112,GV_NMKV_Sachsenhausen_09_conversation_clipped_150_paragraph_249-254_text,"Ik heb op een bank gezeten tegen de muur aan waar een raampje was , dat was gelukkig stuk . Toen heb ik , om van de luizen af te zijn , ik had ÈÈn handdoek bij me , zo met m' n hoofd uit het raam gezeten , want de luizen zoeken warmte , dus zo ben ik gelukkig luizenvrij kunnen blijven . En toen ook weer voor mijn gevoel ÈÈn of twee nachten en toen zijn we naar Sachsenhausen en dat was meen ik met de tram . In dat verloop ervoor , van vrachtwagen naar trein , hoe werd er voor de mensen gezorgd of niet gezorgd ? We hadden in Amersfoort een heel brood voor transport meegekregen , maar er waren er die waren zo uitgehongerd , die aten dat achter mekaar op en die hadden verder niks meer . Je kreeg een transportrantsoen zoals dat heette kreeg je mee , en dat was geloof ik een plakje worst , een plakje rookworst en een brood en dan moest je zelf maar zien hoe je dat verdeelde .",ja,"Indirect, je moet de context weten",nee,,ANDERS,Uithongeren is hier tekstueel geen geweld,nee,"[ 0.24692637 -0.00363867 -0.39868544 -0.14978413 -0.05579076  0.30065057
  0.00445469  0.03876558  0.12925222 -0.12514504  0.04848948  0.28068468
  0.04665665 -0.02153814  0.09450109  0.01260343 -0.09950434  0.19860157
  0.3117872   0.09991748 -0.50429127 -0.09273102  0.16322169  0.02086373
  0.18532984  0.26932362  0.20228013  0.08872316  0.01491259  0.06587648
 -0.04156645 -0.25901911 -0.00951068  0.06651311 -0.28972265  0.23762245
  0.39746779  0.33444847  0.08059483  0.2133809   0.06437183 -0.05507822
  0.26289868 -0.14735553 -0.20780375 -0.37345675  0.14684172  0.33745584
 -0.01310933 -0.23564716]",1.441106050057426
123,manual_annotation_sample_seed1112,01_JKKV_2003_LOTTY_HUFFENER-VEFFER_conversation_clipped_150_paragraph_442-451_text,"Nou ze zal ook heel erg geschrokken zijn . Heeft u nog uw ouders gerust gesteld . Kunt u zich Nee , want eh we hadden geen tijd om iets , om te praten met elkaar . Dat , dat moest meteen , je moest meteen mee . Je kon maar niet zomaar eventjes eh afscheid nemen ? afscheid nemen . Neeee , nee nee . Nee . Meteen mee . Werd u eh respectabel behandeld . U ? Eh nou , we werden in het busje gesmeten en dan ging je naar de schouwburg . Verder Kunt u , eh , weet u wat uw vader en moeder in die diezelfde avond nog gedaan hebben . Of ze nog contact hebben gezocht met vrienden of kennissen ? Nee , nee nee . Dat kon niet , want je kon de straat niet op . Je kon niks doen . Nee .",nee,,ja,,ANDERS,,ja,"[ 0.4047758   0.16137678 -0.27167335 -0.02357403  0.19766512  0.42097691
  0.01954582 -0.11357015  0.2619388  -0.19651671 -0.04273132  0.15625514
 -0.39026412  0.04993212  0.03171043  0.05833192  0.26952045  0.08876291
  0.34488878 -0.06058517 -0.4297502   0.11680993  0.12926872  0.16918563
  0.16352441  0.42422561  0.19941633  0.06301374 -0.08356462 -0.03569743
 -0.30385441 -0.321982    0.57618308 -0.0645714  -0.15349583  0.21611106
  0.20677657  0.16416272  0.24923389  0.13180978  0.05882545 -0.14965005
  0.04482694 -0.2406399  -0.35622193 -0.46346512  0.1805536   0.62130225
 -0.06589185 -0.2715106 ]",1.7798223640605766
124,manual_annotation_sample_seed1112,GV_Nijkerk_Vluchtelingen_02_conversation_clipped_150_paragraph_1297-1310_text,"Kregen die eten mee bijvoorbeeld ? Net zoals de evacuÈs of eh .. de , de passanten die op hongertocht meenamen ? Weet u dat ? Daar kan ik helemaal niks van zeggen . En ik denk ook niet dat , dat ze in die mate .. dat ze honger leden . Niet ? Nee . Nee , dat , dat , dat .. Voor de eigen mensen werd goed gezorgd ? Ja . Ja . Aten ook mee . Die aten thuis bij jullie ? Ja , bij ons , ja . Gewoon middageten mee-eten ook wel , ja . Maar dat was altijd al zo geweest ? Volgens mij wel , ja . Ja . En naderhand ook . Ja , ik kan me niet anders voorstellen als dat ze werkten de hele dag en aten gewoon eh .. ' s middags aten we warm en dan aten ze ook gewoon mee .",nee,,nee,,zelfde,,nee,"[ 0.18168242  0.0636653  -0.24548478 -0.06422568  0.00986341  0.21695812
  0.08060373 -0.16530812  0.19128231 -0.22961377 -0.04785694  0.10590636
 -0.25559919  0.08790942  0.09756579  0.05134995  0.275161    0.05559847
  0.28368868 -0.13932426 -0.49314059 -0.08699549 -0.24106802  0.03631035
  0.19345883  0.33411404  0.15335406 -0.0014278   0.03296908  0.08815965
 -0.08712498 -0.17839244  0.38910918 -0.02717382  0.06517466  0.07754297
  0.2455016   0.27994606  0.20434862  0.1221329  -0.12863436 -0.13108982
  0.17823341 -0.22385994 -0.31185478 -0.29038884  0.31074035  0.50734261
 -0.09093924 -0.09062397]",1.451054594282682
125,manual_annotation_sample_seed1112,GV_SiteFilms_Java_03_conversation_clipped_150_paragraph_490-498_text,"En dan gooiden we die gecondenseerde melk , over de rijst , en dat aten we . Ik denk dat we het maar een paar keer gedaan hebben . Ik denk niet dat we het lang gedaan hebben , dat we daarna toch maar liever dan maar de rijst hadden Tijdens die opleiding , met de officieren , u zegt van , ja , leerde u dingen , als met mes en vork eten . Waren er dingen die u echt voorbereidde op het werk in de tropen ? Een taak Nou , laat ik zeggen , de patrouille lopen natuurlijk , wat je deed . Nou , voor de rest , ik geloof dat we ÈÈn keer geschoten hebben op een schietterrein . Er waren nog schietterreinen van de KNIL , die voor de oorlog natuurlijk ook hun schietterreinen hadden . Het Koninklijke Nederlands-Indonesische leger . En die hadden natuurlijk ook schietterreinen .",nee,,nee,,zelfde,,nee,"[ 0.34249878  0.39438805  0.0668973  -0.02750057  0.12589525  0.17970151
 -0.19211122 -0.20554788  0.0661272  -0.1713544   0.01559488  0.25281513
 -0.30756305  0.06553531  0.11006206  0.07966049  0.56325212 -0.24024025
  0.27816299 -0.1554276  -0.01220568 -0.04435006 -0.27518156  0.14853574
  0.16025377  0.39707199 -0.10927297  0.05751778 -0.16092274 -0.03213084
  0.08637774  0.0977928   0.39900845 -0.16256148  0.02724682  0.1803818
  0.24690731  0.24930202  0.27995124  0.12438052 -0.15530048 -0.09850253
  0.29855314 -0.16632299 -0.10487492 -0.64616165  0.19294535  0.57605737
 -0.13615473 -0.17669214]",1.6951155581948814
